ID_INSTALACAO,CPF_RESPONSAVEL_INTERNO,DATA_RESERVA,HORARIO_INICIO,HORARIO_FIM
8,98364426855,2023-05-30,08:30:00,09:46:00
16,54266973888,2023-07-09,17:00:00,18:07:00
16,96246734466,2023-02-19,18:30:00,20:11:00
19,35546713477,2023-01-10,13:30:00,15:27:00
14,55739309822,2023-10-02,17:30:00,19:27:00
18,45932072744,2023-07-04,16:30:00,18:13:00
15,64735120122,2023-03-21,16:00:00,17:01:00
16,62207069000,2023-11-07,15:30:00,17:09:00
13,80365071299,2023-04-09,17:30:00,18:59:00
20,82166656955,2023-10-06,06:00:00,07:59:00
10,78928015299,2023-07-11,18:00:00,19:19:00
13,35257400699,2023-08-25,10:00:00,11:19:00
17,98201258800,2023-02-03,15:00:00,16:31:00
10,35301709255,2023-10-28,12:30:00,13:46:00
11,49299009133,2023-10-25,14:00:00,15:04:00
9,81066398600,2023-11-01,07:30:00,09:01:00
3,96679497455,2023-11-20,06:00:00,07:41:00
3,96347765233,2023-05-05,11:00:00,12:19:00
14,91579220711,2023-12-08,13:00:00,14:06:00
19,63072588966,2023-04-17,09:30:00,10:31:00
12,50839275199,2023-02-21,18:30:00,19:36:00
12,18424430977,2023-10-04,12:00:00,13:22:00
12,19604749366,2023-04-20,19:30:00,20:36:00
14,55762636933,2023-08-12,18:30:00,20:10:00
14,82988798800,2023-06-25,21:30:00,22:00:00
9,83235019800,2023-08-20,16:30:00,17:46:00
12,45885380399,2023-05-17,20:30:00,21:48:00
17,82206238299,2023-08-13,08:30:00,09:44:00
13,13025926700,2023-09-23,08:00:00,09:54:00
9,12927932600,2023-02-09,20:30:00,21:44:00
17,51978826466,2023-03-03,12:30:00,14:21:00
16,57876216899,2023-07-20,12:30:00,13:59:00
10,18438467999,2023-12-14,10:00:00,11:33:00
20,58398303300,2023-07-19,07:00:00,08:47:00
14,55571846600,2023-10-17,18:30:00,20:28:00
11,63771555811,2023-07-22,08:30:00,09:32:00
11,77744197644,2023-09-12,12:00:00,13:36:00
12,38917913566,2023-06-16,09:30:00,11:03:00
2,19461720900,2023-05-14,09:00:00,10:53:00
6,25716132600,2023-04-28,11:00:00,12:24:00
8,58012846300,2023-01-04,14:00:00,15:40:00
8,80322933888,2023-10-04,15:00:00,16:10:00
17,42855963188,2023-02-12,10:30:00,12:30:00
16,98416737111,2023-07-16,13:00:00,14:25:00
11,99686029222,2023-10-06,16:30:00,18:30:00
19,63727380077,2023-11-16,20:30:00,22:00:00
17,31855569922,2023-03-17,10:30:00,11:41:00
2,87603603722,2023-10-12,08:30:00,09:34:00
9,24156296422,2023-02-06,08:30:00,10:29:00
18,90061313500,2023-05-09,11:00:00,12:53:00
5,15107220177,2023-06-16,08:30:00,10:25:00
1,60592881111,2023-03-20,21:30:00,22:00:00
5,56695716733,2023-06-25,21:30:00,22:00:00
12,69248865155,2023-04-03,07:00:00,08:25:00
4,90223559933,2023-02-04,21:30:00,22:00:00
18,52018167977,2023-05-11,12:00:00,13:29:00
16,70242160855,2023-11-12,14:00:00,15:35:00
11,66303226066,2023-02-21,10:00:00,11:44:00
5,20545736633,2023-08-31,18:00:00,19:09:00
20,25106139600,2023-12-31,21:00:00,22:00:00
19,15303371433,2023-05-29,17:00:00,18:57:00
9,19070570133,2023-09-05,13:00:00,14:15:00
2,79205894799,2023-07-29,12:30:00,14:05:00
13,44742426966,2023-01-26,19:00:00,20:13:00
5,50050737011,2023-08-02,13:30:00,14:44:00
19,89535613455,2023-06-22,06:00:00,07:59:00
6,43915893977,2023-11-30,18:00:00,19:18:00
2,64807651766,2023-05-13,21:30:00,22:00:00
5,36258582900,2023-04-21,20:00:00,21:31:00
14,22028053111,2023-08-08,08:30:00,09:33:00
9,59099826644,2023-05-02,17:00:00,18:00:00
19,19971917922,2023-11-18,07:00:00,08:50:00
14,29952526399,2023-07-03,18:30:00,20:02:00
5,18111136488,2023-11-10,14:00:00,15:36:00
8,54510647844,2023-12-19,10:30:00,12:29:00
5,62277251022,2023-02-01,10:30:00,11:59:00
1,53322427355,2023-12-31,07:00:00,08:31:00
6,25822116055,2023-11-04,06:30:00,07:31:00
20,24371361266,2023-09-14,16:30:00,17:51:00
12,73136491777,2023-06-02,08:00:00,09:58:00
3,85090813600,2023-08-04,21:30:00,22:00:00
13,34459446955,2023-01-27,16:30:00,18:18:00
7,81222887900,2023-12-30,07:30:00,08:54:00
10,76310412377,2023-07-06,20:30:00,22:00:00
12,36288068522,2023-01-18,13:00:00,14:52:00
18,33037170522,2023-05-28,19:00:00,20:38:00
5,67448553955,2023-11-21,14:00:00,15:08:00
12,82619736544,2023-10-03,09:30:00,11:21:00
14,73748483900,2023-07-31,06:30:00,07:52:00
20,44723235599,2023-12-29,11:00:00,12:15:00
18,86605800955,2023-12-29,16:00:00,17:59:00
16,97494543599,2023-07-16,08:00:00,09:21:00
4,66374387400,2023-10-03,10:30:00,11:58:00
12,56125194511,2023-05-03,07:30:00,09:11:00
14,81146313688,2023-05-05,06:30:00,08:22:00
17,47882444111,2023-02-05,08:00:00,09:28:00
10,44858393700,2023-08-24,11:30:00,12:43:00
1,92127066300,2023-08-01,20:00:00,22:00:00
12,62691911300,2023-02-09,16:30:00,18:21:00
9,61679007600,2023-04-02,10:30:00,11:55:00
16,56436606955,2023-07-25,17:00:00,18:28:00
8,91200286366,2023-01-09,11:00:00,12:42:00
9,58657362211,2023-12-30,19:30:00,21:11:00
9,39144349611,2023-12-16,13:00:00,14:50:00
12,42154787900,2023-02-20,11:00:00,12:38:00
3,44579573133,2023-09-15,15:30:00,17:21:00
8,58436548344,2023-06-15,13:30:00,14:36:00
5,29142062244,2023-09-12,10:30:00,11:39:00
5,73330519433,2023-02-03,11:30:00,13:26:00
6,31558184844,2023-01-05,08:30:00,09:52:00
9,72182747733,2023-05-26,15:00:00,16:42:00
19,84487257600,2023-09-17,16:30:00,18:09:00
2,89142891255,2023-07-07,16:30:00,17:39:00
18,36069719077,2023-06-09,19:00:00,20:11:00
15,87371675888,2023-03-08,11:30:00,12:45:00
6,60787615444,2023-07-30,06:00:00,07:56:00
1,10214996255,2023-02-02,19:00:00,20:03:00
11,28484382822,2023-03-31,08:00:00,09:51:00
11,98359514466,2023-06-05,18:30:00,19:34:00
19,81014859888,2023-03-24,15:30:00,17:02:00
9,73978837377,2023-12-08,12:00:00,13:01:00
8,93515464200,2023-05-13,13:00:00,14:50:00
14,75740516155,2023-01-30,06:30:00,08:21:00
9,30123597888,2023-09-26,21:00:00,22:00:00
14,21858470077,2023-06-22,15:00:00,16:23:00
14,73854981599,2023-04-16,15:00:00,16:58:00
3,78592121377,2023-08-04,08:30:00,09:31:00
5,67650136877,2023-07-29,18:00:00,19:04:00
11,85561979144,2023-10-02,20:30:00,21:48:00
8,56583228044,2023-10-21,18:30:00,20:07:00
3,60848835244,2023-01-16,16:30:00,17:38:00
4,17769837855,2023-05-10,11:00:00,12:28:00
3,18141543611,2023-01-16,09:30:00,11:10:00
2,21680941877,2023-10-14,08:00:00,09:10:00
3,13794065288,2023-09-02,18:00:00,19:23:00
17,80091702599,2023-07-29,21:00:00,22:00:00
8,73840837377,2023-10-18,06:00:00,07:14:00
9,83065386333,2023-03-23,16:30:00,17:30:00
15,54008729211,2023-08-01,15:00:00,16:22:00
7,74205536700,2023-07-25,19:30:00,21:28:00
17,20999920888,2023-07-16,21:30:00,22:00:00
14,69308505866,2023-08-29,16:00:00,17:15:00
2,79210305644,2023-07-19,09:00:00,10:20:00
20,35459000100,2023-08-13,16:00:00,17:08:00
16,53923165577,2023-10-30,14:30:00,15:56:00
12,22001749344,2023-09-27,08:00:00,09:20:00
13,77362997066,2023-10-01,10:00:00,11:53:00
1,69244412111,2023-10-25,11:00:00,12:17:00
13,24931296366,2023-04-19,13:30:00,15:23:00
19,98904509688,2023-12-04,17:00:00,18:34:00
9,55727377711,2023-10-10,06:00:00,07:00:00
9,98371363755,2023-05-11,19:30:00,21:29:00
20,19261215111,2023-04-01,11:30:00,12:45:00
14,33770363422,2023-09-11,14:30:00,15:45:00
3,30100427366,2023-10-07,06:00:00,07:27:00
15,52658403033,2023-01-13,11:00:00,12:24:00
9,10021382644,2023-03-01,13:00:00,14:10:00
8,92096970733,2023-09-15,16:00:00,17:22:00
13,27670240899,2023-10-06,17:30:00,18:54:00
15,44711334033,2023-01-03,19:30:00,20:55:00
10,71105031511,2023-09-28,11:00:00,12:05:00
11,70251040277,2023-12-07,11:00:00,12:58:00
18,11413900600,2023-03-03,12:00:00,13:45:00
1,50161736055,2023-01-24,08:30:00,09:41:00
18,55842792000,2023-04-09,19:00:00,20:56:00
4,16587886722,2023-08-05,18:30:00,19:43:00
2,71437530333,2023-04-03,11:30:00,13:07:00
2,74672875188,2023-06-08,15:00:00,16:13:00
5,70130291144,2023-10-14,08:30:00,10:01:00
7,58943911055,2023-04-16,19:30:00,20:57:00
8,16912531033,2023-11-13,17:00:00,18:44:00
9,92312752244,2023-08-03,08:30:00,09:57:00
10,55891540300,2023-03-06,09:00:00,10:48:00
8,56516186788,2023-06-27,18:30:00,20:08:00
13,17840061300,2023-05-12,16:00:00,17:36:00
9,91469357388,2023-11-23,10:30:00,12:30:00
5,60888140399,2023-06-03,12:30:00,14:27:00
13,98904555366,2023-09-15,10:30:00,11:48:00
20,75523941888,2023-02-05,07:30:00,09:11:00
18,36729854577,2023-07-28,13:00:00,14:42:00
6,15219214155,2023-01-11,17:00:00,18:18:00
8,79898957733,2023-02-06,12:00:00,13:45:00
20,17773764322,2023-10-02,16:30:00,18:03:00
14,24658778100,2023-08-29,18:30:00,19:44:00
4,34405083822,2023-11-21,19:30:00,21:07:00
12,91287051300,2023-02-03,16:00:00,17:50:00
20,70926444455,2023-06-27,09:30:00,11:28:00
2,81916719566,2023-10-01,10:00:00,12:00:00
16,88887014511,2023-10-19,14:00:00,15:45:00
13,74597579500,2023-03-09,15:00:00,16:23:00
1,19587046877,2023-04-27,08:30:00,09:42:00
8,44098765388,2023-10-06,12:30:00,13:58:00
13,33889142900,2023-04-25,21:30:00,22:00:00
9,72414037899,2023-05-29,07:00:00,08:48:00
19,90219787333,2023-05-03,19:30:00,20:55:00
2,99014958655,2023-07-22,15:00:00,16:08:00
5,69882419222,2023-07-02,13:00:00,14:40:00
9,80637025222,2023-01-12,15:30:00,16:37:00
15,41520344911,2023-08-16,13:30:00,15:09:00
19,85376307133,2023-11-15,17:00:00,18:14:00
17,60397602577,2023-11-23,06:00:00,07:04:00
7,53025188800,2023-01-24,17:00:00,18:49:00
13,75018597955,2023-05-23,13:00:00,14:00:00
9,50245982100,2023-06-04,14:30:00,15:58:00
1,59868040744,2023-11-07,06:30:00,08:26:00
6,54472997488,2023-04-07,08:00:00,09:08:00
5,78353432900,2023-02-09,08:30:00,09:33:00
15,54958152466,2023-10-29,20:00:00,21:52:00
8,25370867322,2023-12-10,20:30:00,21:31:00
14,37723500388,2023-01-10,12:00:00,13:36:00
11,84078329011,2023-07-21,19:00:00,20:15:00
8,77363450233,2023-02-18,07:30:00,08:42:00
1,77842416588,2023-11-06,14:30:00,15:43:00
1,10595146999,2023-05-25,19:30:00,21:03:00
11,99237174611,2023-10-08,18:00:00,19:50:00
6,27816410066,2023-09-19,20:00:00,21:06:00
12,61072259600,2023-09-11,07:30:00,09:14:00
15,75938807611,2023-10-03,10:30:00,11:36:00
12,13357016999,2023-07-01,14:30:00,16:24:00
1,15244174599,2023-11-10,20:30:00,21:59:00
19,31310561777,2023-03-01,16:00:00,17:07:00
11,11468199199,2023-12-05,09:30:00,10:53:00
5,58068489066,2023-10-26,11:30:00,13:23:00
2,52178379855,2023-01-13,19:30:00,21:19:00
2,90907298799,2023-08-02,12:30:00,13:34:00
9,12539539455,2023-05-29,06:30:00,08:13:00
8,93893823866,2023-12-20,14:00:00,15:38:00
20,92434994833,2023-01-13,21:00:00,22:00:00
12,43861882744,2023-10-11,17:30:00,19:22:00
9,23656070200,2023-03-07,09:00:00,10:34:00
3,23978015666,2023-05-25,10:00:00,11:02:00
19,58567067577,2023-11-22,12:00:00,13:18:00
3,94957910733,2023-10-12,10:00:00,11:59:00
15,80447018933,2023-03-08,13:00:00,14:23:00
1,99115325266,2023-07-25,19:30:00,20:49:00
2,10796075288,2023-07-20,19:00:00,20:07:00
5,87323292377,2023-06-10,14:00:00,15:47:00
8,17533175844,2023-04-20,18:30:00,19:35:00
19,92467715677,2023-11-23,21:00:00,22:00:00
15,56233365233,2023-11-30,06:00:00,07:31:00
11,76302551799,2023-07-01,07:30:00,09:15:00
4,21772943122,2023-11-27,20:00:00,21:52:00
6,72905665566,2023-09-30,12:30:00,14:25:00
11,60389730955,2023-02-21,15:00:00,16:24:00
4,27657625033,2023-04-02,10:00:00,11:50:00
7,31869075511,2023-09-06,12:30:00,13:39:00
10,95278138088,2023-06-12,17:30:00,19:16:00
12,80345797422,2023-04-20,11:00:00,12:17:00
15,88695859055,2023-03-17,10:30:00,11:30:00
8,37979775300,2023-02-09,16:30:00,17:31:00
6,94812305466,2023-02-20,11:30:00,13:27:00
9,81810581600,2023-06-06,18:00:00,19:50:00
12,46055112700,2023-05-30,08:30:00,09:38:00
13,24886809822,2023-10-27,16:30:00,18:27:00
10,18228242900,2023-04-12,19:00:00,20:11:00
1,60048796577,2023-03-17,07:30:00,08:30:00
12,66251345111,2023-06-26,17:30:00,18:36:00
18,64158611400,2023-08-30,06:30:00,08:25:00
2,59692235300,2023-12-14,10:30:00,11:36:00
19,12164695477,2023-09-21,18:30:00,19:34:00
16,42698434466,2023-08-11,13:30:00,14:40:00
14,80625683188,2023-06-08,15:00:00,16:48:00
11,88026914011,2023-03-24,15:00:00,16:44:00
3,37918044800,2023-07-01,10:30:00,12:03:00
8,88946866555,2023-09-29,19:00:00,20:22:00
6,41331383500,2023-04-09,21:00:00,22:00:00
10,26168332122,2023-10-07,10:30:00,12:08:00
4,72980951700,2023-03-05,20:00:00,21:41:00
14,70728270644,2023-09-05,07:30:00,09:25:00
20,58630157133,2023-11-30,07:30:00,09:17:00
7,82374095077,2023-04-15,20:30:00,22:00:00
20,73123978911,2023-03-01,16:00:00,17:38:00
4,52414803744,2023-05-11,07:30:00,09:14:00
7,58637413844,2023-09-29,18:00:00,19:04:00
18,62835362200,2023-12-02,09:00:00,10:50:00
16,64161870355,2023-12-03,18:00:00,19:47:00
4,95644778166,2023-06-30,18:30:00,19:43:00
17,27663573866,2023-04-05,07:00:00,08:11:00
17,40781345722,2023-01-10,14:30:00,16:23:00
13,66290837177,2023-01-09,12:00:00,13:16:00
1,66741109900,2023-12-09,15:00:00,16:28:00
11,73502608811,2023-04-05,15:30:00,17:10:00
12,53596353800,2023-08-19,15:30:00,17:17:00
3,86336068955,2023-03-27,08:00:00,09:47:00
12,14126707055,2023-07-04,18:00:00,19:25:00
8,61332532233,2023-04-02,06:00:00,07:30:00
8,31156693800,2023-01-30,07:30:00,09:01:00
2,25789627900,2023-08-19,08:30:00,09:30:00
5,84351301266,2023-11-01,21:30:00,22:00:00
19,87692628533,2023-01-18,16:30:00,18:08:00
2,71027764200,2023-03-12,11:30:00,12:42:00
3,14824089377,2023-10-17,14:00:00,15:50:00
13,22197801800,2023-05-20,13:30:00,15:19:00
17,72960965433,2023-12-10,11:00:00,12:16:00
13,25728947500,2023-06-08,07:30:00,09:21:00
17,62893745400,2023-04-07,12:30:00,14:23:00
20,73384763577,2023-05-26,13:30:00,15:16:00
5,49153065266,2023-09-29,15:00:00,16:49:00
16,54726706322,2023-02-24,11:30:00,12:46:00
14,11615266844,2023-06-12,21:00:00,22:00:00
11,72234811377,2023-04-11,18:00:00,19:15:00
12,66986581200,2023-02-15,20:30:00,21:52:00
8,94952568288,2023-02-16,18:00:00,19:42:00
10,26342602533,2023-11-15,07:00:00,08:44:00
10,43852523600,2023-06-05,15:00:00,16:39:00
5,85350103355,2023-06-03,07:00:00,08:35:00
12,16619813055,2023-11-25,14:30:00,15:54:00
17,36058828700,2023-03-29,06:30:00,08:00:00
9,87971944099,2023-09-13,16:00:00,17:03:00
3,21957778500,2023-02-18,20:30:00,22:00:00
14,48182261066,2023-06-13,16:30:00,17:37:00
15,55844690844,2023-12-07,16:30:00,18:20:00
12,73878751977,2023-07-28,19:30:00,20:50:00
7,52860042700,2023-02-06,07:30:00,09:26:00
7,90067512600,2023-06-27,12:00:00,13:23:00
18,86428616900,2023-09-02,16:00:00,17:14:00
5,79692551911,2023-10-11,19:00:00,20:50:00
13,52057184988,2023-12-15,07:30:00,08:48:00
12,58471029844,2023-07-25,12:00:00,13:55:00
12,44519175655,2023-03-13,19:30:00,20:39:00
10,28279840244,2023-12-14,14:30:00,15:32:00
13,66193368766,2023-07-01,14:30:00,15:30:00
10,37195015822,2023-10-22,09:30:00,11:30:00
17,15843626777,2023-06-25,18:00:00,19:23:00
2,26247499699,2023-05-16,07:30:00,08:47:00
6,42267660755,2023-08-24,09:30:00,11:27:00
3,74419968300,2023-03-06,19:00:00,20:12:00
3,95656125633,2023-09-15,19:30:00,21:23:00
11,47343659388,2023-06-19,10:00:00,11:30:00
4,93477962633,2023-09-28,20:30:00,22:00:00
6,79019245277,2023-06-25,10:30:00,11:38:00
8,72420537900,2023-05-17,17:30:00,18:51:00
3,15397875599,2023-01-12,18:30:00,20:17:00
6,26546753600,2023-07-31,18:30:00,19:58:00
15,26609244222,2023-09-06,16:00:00,17:08:00
6,46739455811,2023-11-06,11:00:00,12:20:00
8,88181527000,2023-05-07,13:00:00,14:00:00
10,48651491555,2023-09-04,15:00:00,16:20:00
5,13693551222,2023-06-23,16:00:00,17:10:00
20,79197833133,2023-12-27,14:00:00,15:45:00
8,88763598422,2023-12-08,21:30:00,22:00:00
6,53020810244,2023-07-18,09:00:00,10:57:00
1,44829667466,2023-11-25,08:30:00,10:13:00
13,78236223788,2023-10-31,14:30:00,15:33:00
14,71555667566,2023-06-18,19:30:00,21:26:00
18,57273142911,2023-05-09,11:30:00,12:34:00
4,22927015533,2023-12-29,11:30:00,12:31:00
13,16948105422,2023-08-03,18:00:00,19:18:00
11,80272227100,2023-10-09,17:00:00,18:09:00
8,52048595199,2023-06-17,08:30:00,09:31:00
7,92177969300,2023-08-12,06:30:00,08:22:00
17,61759337533,2023-07-08,15:00:00,16:46:00
18,53620036155,2023-01-10,12:30:00,13:54:00
6,63092867733,2023-07-13,07:30:00,09:04:00
13,32792235399,2023-03-27,18:30:00,20:06:00
19,59214707755,2023-04-24,18:00:00,19:17:00
17,54708508466,2023-09-13,15:30:00,17:28:00
6,68570406133,2023-10-28,16:00:00,17:06:00
20,30487910866,2023-04-07,14:00:00,15:19:00
17,71937081477,2023-11-09,16:30:00,18:03:00
8,74195838111,2023-08-30,14:00:00,15:25:00
6,79917934277,2023-04-07,21:30:00,22:00:00
9,28473522799,2023-11-22,12:00:00,13:19:00
1,70911146399,2023-06-01,06:30:00,07:49:00
15,17365283000,2023-11-26,06:00:00,07:54:00
12,56833705311,2023-07-10,08:30:00,10:18:00
2,32053532855,2023-05-08,11:30:00,12:42:00
14,91848189055,2023-08-17,09:00:00,10:47:00
19,56386890366,2023-03-28,18:00:00,19:37:00
16,29922784322,2023-05-21,06:30:00,08:14:00
2,81455392777,2023-07-08,09:30:00,11:02:00
5,65894995944,2023-03-14,12:00:00,13:48:00
6,18600909666,2023-08-30,13:00:00,14:16:00
18,29047347599,2023-04-24,06:30:00,08:01:00
6,78341351800,2023-03-07,06:30:00,08:07:00
20,53622316500,2023-08-18,13:00:00,14:31:00
15,52928343199,2023-03-23,09:00:00,10:59:00
4,26007863922,2023-03-01,11:30:00,13:29:00
13,49063290988,2023-09-22,06:30:00,07:31:00
6,66803156033,2023-04-29,09:30:00,11:05:00
20,52844867733,2023-09-06,09:00:00,10:11:00
14,96899406433,2023-08-25,20:30:00,22:00:00
15,62812143822,2023-11-19,07:00:00,08:04:00
4,37705839499,2023-07-23,09:30:00,10:30:00
3,63243712555,2023-09-27,09:00:00,10:55:00
2,40866312100,2023-02-11,14:00:00,15:40:00
2,41602709300,2023-07-21,08:30:00,09:57:00
18,53197904499,2023-10-15,12:00:00,13:49:00
20,33608849144,2023-04-09,21:30:00,22:00:00
6,96545604700,2023-10-27,12:00:00,13:26:00
4,89307053677,2023-05-13,21:00:00,22:00:00
20,21680464411,2023-08-03,09:30:00,11:18:00
16,75836937722,2023-11-18,17:00:00,18:32:00
20,86651805833,2023-09-10,21:30:00,22:00:00
16,82011476422,2023-05-15,10:30:00,11:31:00
1,16216297400,2023-10-29,17:30:00,18:54:00
13,50418922888,2023-10-05,16:30:00,17:31:00
11,82993570555,2023-08-07,16:30:00,17:43:00
19,51134578500,2023-12-12,08:00:00,09:37:00
10,14341260566,2023-08-28,09:00:00,10:52:00
3,84826657744,2023-10-24,08:30:00,10:12:00
17,95243441499,2023-02-07,08:00:00,09:25:00
19,15190575988,2023-02-03,07:30:00,09:20:00
2,55639199199,2023-08-26,15:30:00,16:56:00
14,34667894199,2023-04-01,20:00:00,21:29:00
9,38864589977,2023-08-18,07:00:00,08:17:00
13,74919077099,2023-03-20,21:00:00,22:00:00
5,31297360266,2023-05-21,10:00:00,11:29:00
8,28359498522,2023-11-14,12:30:00,13:32:00
7,21061064677,2023-07-27,20:30:00,21:44:00
13,10922826611,2023-09-20,12:30:00,14:22:00
20,29088637311,2023-04-01,16:00:00,17:51:00
5,96485331999,2023-07-11,13:00:00,14:50:00
7,11022554755,2023-02-08,14:00:00,15:10:00
5,30933510655,2023-02-28,16:30:00,17:59:00
7,62487570200,2023-04-01,16:30:00,18:07:00
4,19372246277,2023-04-11,20:00:00,21:00:00
17,12096725700,2023-11-18,20:00:00,21:38:00
12,79227542644,2023-03-05,21:30:00,22:00:00
3,39278344166,2023-12-25,20:30:00,22:00:00
15,69175595122,2023-03-06,09:00:00,10:48:00
8,72418007888,2023-10-01,17:00:00,18:09:00
5,10975102399,2023-02-09,17:30:00,18:44:00
15,79433736188,2023-09-12,14:00:00,15:44:00
8,95537448777,2023-04-21,12:30:00,13:35:00
2,18040796933,2023-04-29,09:00:00,10:31:00
5,21117999711,2023-07-24,06:00:00,08:00:00
16,92285890511,2023-09-13,10:30:00,12:14:00
5,41821179644,2023-11-15,07:00:00,08:13:00
5,54296256711,2023-12-17,20:00:00,21:06:00
16,87824465200,2023-04-23,20:00:00,21:47:00
15,22917425400,2023-10-31,15:30:00,16:46:00
20,12617681244,2023-09-15,17:30:00,19:29:00
11,98665935844,2023-06-06,21:00:00,22:00:00
9,45153666966,2023-03-24,08:00:00,09:52:00
6,85306394999,2023-01-24,16:30:00,17:51:00
7,29317210422,2023-01-05,07:00:00,08:20:00
8,28607284300,2023-09-11,07:00:00,08:32:00
10,94185441722,2023-04-23,12:00:00,13:48:00
9,12319709011,2023-03-09,09:00:00,10:01:00
13,27677061633,2023-11-01,20:30:00,22:00:00
12,68778451700,2023-07-09,11:00:00,12:09:00
7,11259616355,2023-07-07,20:00:00,21:59:00
1,75798625222,2023-06-15,14:00:00,15:14:00
2,96385459688,2023-06-25,19:00:00,20:52:00
5,12438105133,2023-08-20,13:30:00,14:59:00
20,20471623199,2023-04-17,08:00:00,09:54:00
15,50492415611,2023-01-05,19:30:00,20:31:00
20,85707427033,2023-11-19,12:30:00,14:29:00
14,64680651355,2023-05-11,21:30:00,22:00:00
14,62004972066,2023-10-30,10:30:00,11:53:00
16,50145010288,2023-12-01,21:00:00,22:00:00
16,13683383488,2023-04-25,18:00:00,19:15:00
3,77593040722,2023-08-10,20:00:00,21:08:00
5,28219592144,2023-07-09,17:00:00,18:42:00
3,91677757300,2023-05-28,10:00:00,11:26:00
4,93908540088,2023-08-15,08:00:00,09:23:00
6,88999203111,2023-02-27,18:30:00,20:16:00
17,88870806588,2023-09-12,06:00:00,07:09:00
19,51402943622,2023-12-27,10:00:00,11:22:00
6,16962886066,2023-10-15,08:30:00,10:26:00
15,97534200800,2023-04-30,18:00:00,19:50:00
4,23207552177,2023-06-11,18:00:00,19:10:00
20,48859075000,2023-09-30,14:30:00,15:48:00
5,48550857744,2023-06-16,20:00:00,21:45:00
10,23790232399,2023-04-01,07:00:00,08:12:00
13,54653453499,2023-01-02,15:30:00,17:24:00
1,82835860099,2023-07-18,14:30:00,16:21:00
18,21996443755,2023-06-20,14:30:00,16:16:00
13,49759053299,2023-09-02,15:30:00,16:34:00
11,92549040155,2023-01-22,17:30:00,18:41:00
8,59354032777,2023-06-08,16:00:00,17:47:00
12,36916110955,2023-05-04,12:00:00,13:55:00
18,29499391555,2023-05-03,08:00:00,09:23:00
1,45354282122,2023-10-31,16:30:00,17:55:00
16,47034447477,2023-11-30,09:30:00,10:37:00
